29 273,323 299,325 268,381 295,382
21 302,325 327,327 297,382 323,382
19 329,328 351,329 325,382 348,383
3 362,330 383,332 360,383 381,384
1 385,332 405,334 383,384 404,384
0 407,334 426,336 406,384 425,385
1 428,336 446,337 428,385 446,385
plate 273,300 451,319 264,398 451,399
31 98,100 113,99 89,132 105,132
10 114,99 129,99 106,132 123,132
19 130,98 146,98 124,132 141,132
8 153,98 169,97 148,132 165,132
3 171,97 187,96 167,132 184,131
5 189,96 205,96 186,131 204,131
6 207,96 225,95 206,131 224,131
plate 99,87 230,81 85,142 229,142
