21 16,216 47,219 23,280 52,281
21 49,219 79,221 55,281 83,282
29 81,222 108,224 85,282 111,282
0 120,225 145,227 123,282 147,283
0 147,227 170,229 149,283 172,283
2 173,229 195,231 175,283 196,284
7 197,231 218,233 198,284 218,284
plate 9,189 223,213 21,297 224,298
24 276,109 291,110 272,144 287,144
22 293,110 306,111 290,144 304,144
28 309,112 323,112 306,144 320,145
1 328,113 342,114 327,145 340,145
7 343,114 355,115 341,145 354,145
4 356,115 368,116 355,145 368,145
0 370,116 381,116 369,145 380,146
plate 275,97 384,106 269,154 384,154
