25 348,233 370,236 336,285 361,286
30 371,237 391,240 362,286 383,287
32 392,240 409,243 385,287 404,288
8 416,245 431,247 412,288 427,289
5 432,247 445,250 429,289 443,290
4 447,250 459,252 445,290 458,290
5 460,252 471,254 459,290 471,291
plate 350,213 474,241 330,301 474,302
21 65,406 79,404 80,429 93,428
18 80,404 95,402 94,428 109,428
26 97,402 115,400 111,428 128,427
9 123,399 144,396 136,427 156,426
9 147,396 172,393 158,426 181,426
1 174,392 205,388 184,426 211,425
4 208,388 244,383 214,425 246,424
plate 57,396 254,362 82,434 255,433
