23 217,44 227,45 213,67 224,67
12 229,45 238,46 226,68 236,68
15 238,46 247,47 236,68 245,68
7 251,48 259,48 249,68 258,68
4 260,49 267,49 259,68 266,69
2 268,49 275,50 267,69 275,69
7 276,50 282,51 275,69 282,69
plate 217,35 284,43 211,74 284,74
10 53,232 76,236 41,290 67,292
24 78,236 99,240 69,292 92,293
30 101,240 120,243 94,293 114,294
9 127,245 143,247 122,294 140,295
5 145,248 160,250 142,295 158,295
4 161,250 175,253 159,296 174,296
7 177,253 189,255 176,296 189,297
plate 54,213 192,241 35,306 192,308
