17 100,239 120,238 110,275 129,275
27 122,238 142,236 130,275 150,274
31 144,236 165,235 152,274 172,274
9 177,234 200,232 183,274 205,273
6 202,232 228,230 207,273 232,273
8 230,230 257,228 234,273 259,272
8 261,228 289,226 263,272 290,272
plate 95,224 298,205 111,284 298,284
23 26,123 33,122 32,134 39,134
13 34,122 41,121 40,134 47,133
26 41,121 49,120 47,133 54,133
2 53,120 63,119 58,133 67,133
2 64,119 73,118 68,133 77,133
2 74,118 87,117 78,133 89,132
1 88,116 101,115 90,132 101,132
plate 22,118 106,105 33,136 106,136
