15 184,365 201,363 191,397 208,396
15 203,363 222,360 210,396 229,396
12 223,360 245,358 230,396 251,395
4 255,356 281,353 262,395 286,394
2 284,352 313,349 289,394 318,393
1 316,348 350,344 320,393 353,392
1 355,343 395,338 357,392 396,391
plate 179,352 407,313 192,405 408,404
28 26,78 37,77 32,100 42,100
22 39,77 51,76 44,100 55,100
18 53,76 66,75 57,100 70,100
6 72,75 87,74 76,100 90,100
7 88,74 104,73 91,100 106,99
2 105,73 122,72 107,99 123,99
2 124,71 141,70 125,99 141,99
plate 23,69 146,58 31,106 146,106
