20 36,170 44,170 32,189 40,189
11 45,170 54,169 41,189 51,189
30 55,169 63,169 52,189 61,188
5 68,169 77,168 66,188 75,188
0 78,168 89,167 76,188 88,188
2 90,167 101,167 89,188 100,188
9 102,166 114,166 101,188 114,188
plate 36,164 116,158 30,193 116,193
28 262,159 300,164 279,237 314,238
29 304,164 339,169 318,238 350,239
32 342,169 373,173 352,239 381,240
4 387,175 414,178 394,240 420,241
1 417,179 443,182 423,241 446,242
4 445,182 468,185 448,242 470,243
8 471,185 492,188 472,243 492,243
plate 249,123 497,165 280,256 498,257
