16 75,323 92,322 69,359 87,359
21 94,321 112,320 89,359 107,358
25 114,320 133,319 109,358 129,358
1 141,319 161,318 137,358 158,358
3 163,318 184,316 160,358 181,357
6 186,316 208,315 184,357 206,357
1 210,315 233,314 208,357 232,356
plate 76,309 238,297 66,370 238,369
13 208,120 242,125 214,193 246,194
29 244,125 276,130 249,194 279,195
12 278,130 305,134 281,195 308,196
7 317,135 342,139 319,196 343,197
7 344,139 366,142 345,197 367,198
7 368,142 388,145 369,198 389,199
3 390,145 409,148 391,199 409,199
plate 202,90 414,128 211,212 414,213
