11 246,100 253,100 249,111 255,111
10 253,100 260,99 256,111 263,111
10 260,99 267,98 263,111 270,110
0 271,97 280,96 273,110 282,110
8 281,96 290,95 283,110 292,110
7 291,95 303,94 293,110 304,109
2 305,93 317,92 306,109 317,109
plate 245,96 322,83 250,114 322,113
19 107,424 130,426 113,470 135,470
24 132,426 153,428 136,470 157,471
20 154,428 175,430 158,471 177,471
4 183,431 201,432 186,471 203,472
0 203,432 219,434 204,472 220,472
6 221,434 237,435 222,472 237,472
8 238,435 253,437 239,473 253,473
plate 102,404 257,421 112,482 257,483
