11 51,208 68,209 47,248 64,249
13 70,210 87,211 67,249 84,249
11 88,211 104,212 85,249 102,249
6 111,213 125,214 109,249 124,250
4 127,214 141,215 126,250 140,250
5 142,215 156,216 141,250 155,250
4 157,216 170,217 156,250 170,251
plate 51,193 173,205 43,260 173,260
13 350,132 367,133 359,168 375,169
15 370,133 386,135 377,169 392,169
28 389,135 405,136 395,169 410,169
2 412,137 427,138 416,169 430,170
2 428,138 443,139 431,170 445,170
4 444,139 457,140 446,170 458,170
3 459,140 471,141 460,170 471,170
plate 343,116 474,130 359,178 474,178
