22 85,189 107,191 78,241 102,242
20 109,191 130,193 104,242 126,243
29 132,194 151,196 128,243 148,243
6 159,197 177,198 156,243 174,244
7 178,199 195,200 176,244 193,244
2 197,200 212,202 195,244 211,245
3 214,202 228,204 213,245 228,245
plate 85,170 232,190 74,255 232,256
24 161,415 174,413 153,442 167,442
16 174,413 188,412 168,442 182,442
25 189,412 204,411 183,442 199,441
9 211,410 227,409 206,441 223,441
7 229,409 246,407 225,441 242,440
2 248,407 266,405 244,440 264,440
3 268,405 288,403 266,440 287,439
plate 162,404 294,389 149,450 293,450
