11 88,130 96,130 92,145 99,145
22 97,130 105,129 100,144 108,144
31 105,129 114,129 108,144 117,144
2 118,129 128,128 121,144 130,144
4 129,128 138,127 131,144 139,144
1 139,127 150,127 140,144 151,144
0 151,127 161,126 152,144 161,144
plate 86,124 165,117 92,148 165,148
30 311,408 329,410 317,447 334,447
14 331,410 348,412 337,447 352,448
12 350,412 367,414 354,448 370,448
3 373,414 388,416 376,448 390,449
8 389,416 402,418 391,449 404,449
8 403,418 416,419 405,449 417,449
3 418,419 428,421 418,450 429,450
plate 305,391 432,409 316,457 432,457
