24 175,303 186,301 169,325 180,325
25 187,301 199,299 181,325 193,324
27 200,299 214,297 194,324 208,324
0 220,296 236,294 215,323 231,323
5 238,294 255,292 233,323 251,322
5 257,291 277,289 253,322 274,321
4 279,288 302,285 277,321 301,320
plate 177,294 310,271 166,332 309,331
32 46,71 75,73 53,129 81,129
28 77,74 105,75 83,130 109,130
22 107,76 131,77 112,130 135,130
7 143,78 166,80 147,131 168,131
4 168,80 191,82 170,131 192,131
7 192,82 213,83 194,131 214,132
1 216,84 235,85 217,132 235,132
plate 40,46 240,66 53,144 240,145
