15 295,381 325,386 287,454 319,455
20 328,386 356,391 322,455 351,456
31 358,391 383,395 354,456 380,457
8 394,397 417,400 391,458 414,459
5 418,400 438,403 416,459 437,460
0 441,404 459,407 439,460 458,460
8 460,407 477,409 460,461 477,461
plate 294,354 482,391 280,475 482,476
32 64,275 84,274 54,320 75,320
14 87,274 108,272 78,320 100,320
10 110,272 133,271 102,320 125,319
7 143,270 167,268 137,319 162,318
6 170,268 196,266 165,318 192,318
9 198,266 225,264 194,318 223,317
0 228,264 257,262 226,317 257,317
plate 66,259 265,241 49,333 265,333
