21 145,132 154,132 139,153 149,152
31 155,132 165,131 149,152 159,152
19 166,131 176,130 161,152 172,152
9 181,130 192,129 177,152 188,151
4 193,129 204,128 189,151 201,151
9 206,128 218,127 204,151 217,151
8 219,127 232,126 218,151 232,151
plate 147,125 236,117 137,159 236,158
25 83,377 93,375 93,394 102,394
13 94,375 106,374 104,394 115,394
19 107,374 120,372 116,394 129,393
5 127,371 142,369 135,393 149,393
8 144,369 162,367 151,393 168,392
9 164,366 187,363 170,392 191,392
1 188,363 215,360 192,392 217,391
plate 77,369 223,344 94,399 223,398
