20 64,128 75,127 53,155 65,155
16 77,127 89,126 66,155 80,154
30 90,126 103,125 80,154 94,154
8 109,125 122,124 101,154 115,153
7 123,123 137,122 117,153 132,153
8 139,122 155,121 135,153 152,153
8 156,121 173,119 153,153 172,152
plate 67,119 177,108 48,163 177,162
32 402,26 410,25 396,43 404,43
17 410,25 419,24 404,43 413,43
23 420,24 428,24 414,43 423,43
6 432,23 441,23 428,43 437,42
5 442,23 452,22 438,42 450,42
0 453,22 463,21 451,42 462,42
8 465,21 476,20 463,42 476,42
plate 404,20 479,13 393,48 478,47
