18 1,415 15,413 -10,444 3,444
28 16,413 31,411 5,444 20,443
16 32,411 48,409 22,443 39,443
1 56,408 74,406 47,442 66,442
7 76,406 97,403 68,442 90,441
2 99,403 122,400 93,441 117,440
0 124,400 150,397 120,440 148,439
plate 4,405 156,381 -15,454 156,452
25 262,60 279,63 251,105 270,106
30 281,63 298,66 273,106 292,107
32 299,66 315,68 293,107 310,108
4 321,69 334,71 316,108 330,109
2 335,71 347,73 332,109 345,109
6 349,73 360,75 347,109 359,110
9 361,75 372,77 360,110 371,110
plate 263,44 374,65 245,119 374,120
