29 107,38 121,40 98,76 114,77
13 123,40 137,42 116,77 131,77
27 139,42 152,44 133,77 148,78
4 158,44 170,46 154,78 167,78
1 171,46 182,48 168,79 180,79
0 183,48 193,49 181,79 192,79
5 195,49 204,50 194,79 204,80
plate 107,25 207,41 92,88 207,89
29 162,436 178,437 154,475 171,475
32 180,437 196,438 174,475 191,476
21 197,438 212,439 192,476 209,476
6 219,440 233,441 216,476 230,476
9 235,441 248,442 232,476 246,477
5 249,442 263,443 248,477 262,477
3 264,443 276,444 263,477 276,477
plate 162,422 280,432 150,486 280,487
