27 230,437 242,437 233,462 245,462
26 244,437 256,436 246,462 259,462
13 258,436 272,436 260,462 274,462
0 278,435 292,435 280,462 294,462
1 293,435 308,434 295,462 310,462
9 309,434 325,433 311,462 326,462
6 327,433 342,433 328,462 343,461
plate 227,427 347,421 232,469 347,469
14 54,67 78,69 68,115 90,116
12 81,69 104,70 92,116 113,116
32 106,70 129,71 116,116 136,116
7 138,72 159,73 144,116 164,116
1 161,73 181,74 166,116 184,117
7 183,74 202,75 186,117 204,117
3 204,75 222,76 206,117 223,117
plate 46,47 227,60 68,126 227,126
