17 179,127 206,130 191,182 215,183
28 209,130 233,133 218,183 240,184
32 236,133 258,135 243,184 264,184
4 267,136 287,139 272,184 291,185
5 289,139 308,141 293,185 310,185
0 310,141 327,143 312,185 329,186
5 329,143 345,145 330,186 346,186
plate 171,104 349,129 191,195 349,196
22 71,16 87,15 57,52 74,52
28 89,14 105,13 76,52 94,51
10 107,13 125,12 96,51 115,51
5 132,12 151,10 123,51 143,50
2 153,10 172,9 145,50 167,50
0 174,9 195,8 169,50 191,49
1 197,8 218,6 193,49 217,49
plate 74,3 224,-8 51,63 223,63
