15 19,274 48,275 33,331 60,332
25 51,275 80,276 62,332 89,332
12 82,277 109,278 92,332 117,332
2 121,278 148,279 128,332 154,333
5 151,279 176,280 156,333 179,333
2 179,280 203,281 182,333 205,333
4 205,281 229,282 207,333 229,333
plate 10,249 235,261 33,346 236,346
32 71,62 99,65 55,132 86,132
31 102,65 129,68 90,132 118,133
18 131,68 156,71 121,133 148,134
0 167,72 190,74 160,134 184,135
2 192,75 214,77 187,135 210,136
5 216,77 236,79 212,136 234,136
7 238,79 257,81 236,136 257,137
plate 73,37 263,61 46,152 262,153
