22 80,296 95,297 84,328 98,328
11 96,298 111,299 100,328 113,328
27 113,299 127,300 116,328 128,328
4 132,300 144,301 134,329 146,329
1 145,301 157,302 147,329 158,329
9 159,303 170,303 160,329 171,329
2 171,303 181,304 171,329 182,329
plate 77,283 184,294 84,336 184,336
32 281,142 304,143 293,189 314,189
25 307,143 329,144 317,189 337,189
25 332,144 353,145 340,189 360,189
8 362,146 383,146 368,189 387,190
8 385,147 405,147 389,190 408,190
5 407,148 426,148 410,190 428,190
0 428,148 447,149 430,190 447,190
plate 274,123 452,133 293,199 452,199
