21 340,139 352,138 343,165 355,164
19 354,138 368,137 357,164 371,164
12 369,137 383,136 372,164 386,164
3 390,136 406,134 393,164 408,163
5 408,134 424,133 410,163 426,163
8 427,133 445,131 428,163 446,163
0 447,131 467,130 448,163 467,162
plate 336,129 472,116 343,171 473,171
32 17,427 37,425 23,465 42,465
23 39,425 60,423 44,465 65,465
31 62,423 85,422 67,465 89,464
9 95,421 121,419 100,464 124,464
1 123,419 150,417 127,464 152,463
4 153,417 181,414 155,463 183,463
5 184,414 214,412 185,463 215,462
plate 12,411 224,390 22,476 224,475
