25 50,406 81,409 58,472 88,472
26 84,409 114,412 90,472 119,473
20 116,412 143,415 121,473 147,474
9 155,416 181,418 159,474 183,475
7 183,418 206,420 185,475 208,475
4 209,421 231,423 210,475 231,476
0 232,423 253,425 233,476 253,476
plate 43,379 259,404 56,489 259,490
32 275,27 288,25 269,54 282,53
14 290,25 304,23 284,53 298,53
13 305,23 322,21 300,53 316,52
8 329,20 348,17 324,52 344,51
0 350,17 372,14 346,51 368,50
1 374,14 399,10 370,50 397,49
6 401,10 431,6 399,49 430,48
plate 276,17 438,-10 266,62 438,60
