25 53,330 68,329 67,357 82,357
15 70,329 87,327 84,356 100,356
21 89,327 108,325 102,356 120,356
8 117,324 139,321 129,355 149,355
6 142,321 167,319 151,355 175,354
3 169,318 198,316 177,354 203,354
5 201,315 234,312 206,354 235,353
plate 45,319 242,291 70,364 243,363
33 162,432 183,433 167,473 188,473
11 185,433 205,434 189,473 208,473
10 206,434 226,435 209,473 228,474
6 234,435 252,436 236,474 254,474
4 254,436 271,437 256,474 272,474
1 273,437 289,438 274,474 290,474
1 291,438 307,438 292,474 307,475
plate 158,414 312,423 166,484 312,484
