21 85,69 92,67 73,87 81,86
30 93,67 102,65 82,86 91,85
27 103,65 113,63 91,85 102,85
2 118,62 130,60 107,84 120,84
8 132,60 146,57 122,84 138,83
9 148,56 167,53 140,83 161,81
9 168,52 191,48 162,81 189,80
plate 88,63 197,37 69,92 196,91
30 386,281 403,283 390,316 406,317
17 405,283 420,285 408,317 422,318
16 422,286 436,288 425,318 438,318
5 442,288 454,290 443,318 455,319
9 455,290 466,292 456,319 467,319
3 468,292 478,293 468,319 478,320
7 479,293 488,295 479,320 488,320
plate 383,265 490,285 390,326 490,327
