21 71,408 83,409 75,431 86,431
19 84,409 95,410 87,431 97,431
24 95,410 106,410 97,431 107,431
2 110,411 119,412 111,431 120,431
4 120,412 128,412 121,432 129,432
9 129,412 137,413 130,432 138,432
9 138,413 145,414 139,432 145,432
plate 68,397 148,406 74,437 148,437
21 178,397 207,402 164,471 197,472
15 210,402 237,407 199,472 229,474
17 239,408 263,412 232,474 257,475
4 273,414 295,417 268,476 291,477
1 297,418 316,421 293,477 313,478
9 318,421 335,424 316,478 334,479
5 337,425 352,427 335,479 352,479
plate 179,370 357,409 156,493 357,495
