26 178,378 185,377 175,394 182,394
32 186,377 194,376 183,394 192,394
10 195,376 204,375 193,394 201,394
2 208,375 218,374 206,393 216,393
4 218,374 230,373 217,393 228,393
6 231,373 242,372 229,393 241,393
0 243,372 256,371 242,393 256,392
plate 178,372 259,363 173,398 258,397
11 86,361 99,362 91,386 103,386
33 100,362 112,364 104,386 115,386
26 112,364 122,365 115,386 125,387
6 127,365 136,367 129,387 138,387
6 137,367 145,368 139,387 146,387
5 146,368 154,369 147,387 154,387
4 155,369 161,369 155,387 162,388
plate 83,349 164,361 90,392 164,392
