20 57,43 83,45 49,105 77,105
29 86,45 112,47 79,105 107,106
10 114,47 138,49 109,106 134,106
1 149,50 172,52 145,107 169,107
3 174,52 195,54 171,107 193,108
0 198,54 218,55 196,108 217,108
4 220,55 239,57 219,108 239,108
plate 56,20 245,38 43,123 245,123
26 104,265 127,264 115,309 138,309
33 130,264 155,262 140,309 164,309
16 157,262 182,261 166,309 190,308
2 195,260 222,258 202,308 228,308
8 225,258 254,257 231,308 259,308
3 257,256 287,255 261,308 290,307
9 291,255 324,253 294,307 324,307
plate 97,246 332,229 116,321 333,320
