19 275,162 284,161 282,179 291,179
15 285,161 296,160 292,179 302,178
22 297,160 309,159 304,178 314,178
1 314,158 327,157 319,178 331,178
4 328,157 342,156 332,178 345,178
7 344,156 360,154 348,178 362,177
0 361,154 378,153 363,177 379,177
plate 271,154 383,141 283,183 383,183
20 66,326 86,324 82,362 101,361
25 88,324 110,322 103,361 124,361
27 112,322 136,319 126,361 149,360
2 148,318 175,316 160,360 186,360
0 179,315 209,312 189,360 217,359
1 212,312 246,309 220,359 251,358
0 250,308 289,305 255,358 291,357
plate 57,311 300,279 84,371 301,370
