30 139,394 156,396 142,431 158,432
30 158,396 174,397 161,432 176,432
12 176,398 191,399 178,432 193,433
5 198,400 212,401 199,433 213,433
7 213,401 226,402 214,433 227,433
7 227,402 240,404 228,433 240,434
5 242,404 253,405 242,434 253,434
plate 135,379 256,394 140,441 256,442
18 44,477 50,477 48,488 54,488
30 51,477 58,476 54,488 61,488
18 58,476 65,475 61,488 68,488
2 69,475 78,473 72,487 81,487
1 79,473 88,472 82,487 90,487
6 90,472 101,471 92,487 103,487
6 103,471 115,469 104,487 116,486
plate 42,472 120,460 48,491 121,491
