14 50,237 68,236 65,270 83,269
31 70,236 90,234 85,269 104,269
23 92,234 113,232 106,269 126,268
2 125,231 149,229 136,268 158,268
4 151,229 178,227 160,268 186,267
8 181,226 209,224 188,267 214,267
1 213,224 245,221 218,267 247,266
plate 41,223 254,198 68,278 255,277
32 274,39 298,38 290,81 312,80
11 300,38 324,38 314,80 336,80
11 326,38 349,37 338,80 360,80
0 361,36 385,36 371,80 393,80
2 388,36 414,35 395,80 419,80
5 416,35 442,34 422,80 445,79
1 446,34 472,33 449,79 473,79
plate 265,20 479,12 292,91 480,91
