12 102,390 118,393 93,433 111,433
19 120,393 135,396 113,434 129,434
11 137,397 150,399 131,434 146,435
2 156,400 168,402 152,436 165,436
0 168,403 179,405 166,436 178,437
8 180,405 190,407 178,437 189,437
0 191,407 199,408 190,438 199,438
plate 102,375 202,399 87,446 202,447
15 384,441 396,443 381,467 394,467
13 397,443 407,444 395,467 406,468
28 407,444 417,446 406,468 416,468
2 421,447 429,448 420,468 428,469
1 430,448 436,449 429,469 436,469
1 437,449 444,450 437,469 444,469
0 445,450 450,451 445,469 450,470
plate 384,430 452,444 379,474 452,475
