25 261,223 286,225 268,274 292,275
26 288,225 311,227 294,275 316,275
13 313,227 335,229 318,275 338,276
7 343,230 363,231 347,276 366,276
5 365,231 384,233 368,276 385,276
6 386,233 403,234 387,277 404,277
0 405,235 422,236 406,277 422,277
plate 256,203 426,221 268,286 426,287
12 67,23 83,22 73,53 89,53
22 84,22 102,21 90,53 106,53
17 103,21 120,20 107,53 124,53
3 129,20 146,19 132,53 149,52
7 149,19 167,18 151,52 169,52
3 169,18 189,17 171,52 190,52
4 191,17 211,16 192,52 212,52
plate 63,9 217,0 72,61 218,61
