16 219,424 243,428 211,481 236,482
13 245,428 266,431 239,482 261,483
12 268,431 287,434 263,483 283,483
7 295,435 312,438 291,484 309,484
8 314,438 329,440 311,484 328,485
0 331,440 346,442 329,485 345,486
6 347,443 360,445 346,486 360,486
plate 220,404 364,431 206,496 364,497
26 60,80 86,84 50,141 78,142
30 88,84 112,88 81,142 106,144
15 114,88 135,92 108,144 131,145
9 144,93 162,96 140,145 159,146
3 164,96 181,99 161,146 179,147
0 182,99 198,102 181,147 197,148
3 199,102 214,105 198,148 213,148
plate 61,57 217,89 44,160 217,161
