28 111,407 137,410 99,471 128,472
27 139,410 166,413 130,472 158,472
25 168,413 191,415 160,473 185,473
5 201,416 224,418 196,473 220,474
3 226,418 246,420 222,474 244,475
3 249,420 268,422 247,475 267,475
9 270,422 288,424 269,475 288,476
plate 111,384 294,406 92,490 293,491
12 151,345 167,343 158,375 174,374
33 168,343 186,340 176,374 194,374
13 188,340 208,337 195,374 215,373
7 219,336 244,332 225,373 250,372
0 247,332 276,328 253,372 281,371
5 279,327 314,322 284,371 317,369
3 318,322 361,316 322,369 362,368
plate 146,333 374,290 159,382 374,381
