21 11,225 37,227 6,283 33,284
18 40,227 65,229 35,284 61,284
14 67,230 89,231 63,284 86,285
3 100,232 121,234 98,285 119,286
1 123,234 143,236 121,286 142,286
8 145,236 164,238 144,286 163,287
9 166,238 184,239 166,287 184,287
plate 11,202 189,221 2,300 189,301
19 99,19 119,18 115,54 133,54
15 121,18 142,16 135,54 155,53
21 144,16 166,15 157,53 177,53
5 177,14 201,12 188,53 210,53
0 203,12 230,10 212,52 237,52
7 233,10 261,8 240,52 265,52
8 265,8 295,6 269,52 296,51
plate 90,4 304,-16 117,63 304,62
