25 68,313 92,312 82,358 104,357
31 95,312 120,310 107,357 131,357
30 122,310 148,309 133,357 157,357
4 160,308 188,307 169,357 195,356
1 191,307 221,305 198,356 226,356
4 223,305 254,303 228,356 258,355
7 258,303 291,301 261,355 292,355
plate 60,294 300,277 83,369 300,368
31 354,32 364,31 347,54 357,54
11 365,31 377,29 358,54 370,53
14 377,29 390,27 371,53 384,53
1 396,27 409,25 390,53 404,52
5 411,25 426,23 406,52 422,52
0 428,23 446,20 424,52 443,51
7 447,20 467,18 444,51 466,50
plate 356,24 473,6 343,61 472,60
