12 60,336 81,338 68,381 87,381
20 84,338 104,341 90,381 109,382
15 105,341 124,343 110,382 127,382
8 132,344 147,346 135,382 150,383
1 149,346 164,347 151,383 165,383
4 166,348 180,349 167,383 181,384
2 181,349 194,351 181,384 194,384
plate 54,316 197,337 67,392 197,393
15 425,200 436,201 428,223 439,223
11 438,201 449,202 441,223 451,223
16 449,202 459,203 451,223 461,223
2 463,203 473,204 465,223 474,224
9 474,204 482,204 475,224 482,224
0 483,205 491,205 483,224 491,224
5 492,205 499,206 492,224 499,224
plate 422,189 501,198 428,229 501,229
