32 271,283 298,285 266,342 293,342
20 300,286 325,288 296,342 321,343
25 327,288 349,290 324,343 347,344
4 360,291 381,293 358,344 379,344
0 383,293 403,295 381,344 402,345
8 405,295 424,297 404,345 423,345
8 426,297 444,298 426,345 444,346
plate 271,260 449,280 262,359 449,359
28 48,459 53,458 45,469 50,469
11 54,458 60,457 50,469 56,468
20 60,457 66,456 56,468 63,468
4 69,455 77,454 66,468 74,467
9 78,454 86,452 75,467 83,467
1 87,452 98,451 84,467 96,466
4 99,450 110,448 97,466 110,466
plate 49,454 115,441 43,472 115,471
