12 283,110 290,109 277,126 285,126
32 291,109 298,109 286,126 294,126
11 298,109 306,109 294,126 302,126
0 310,109 318,108 306,126 315,125
3 319,108 326,108 316,125 324,125
5 327,108 335,108 325,125 334,125
6 336,108 344,107 335,125 344,125
plate 285,103 347,100 275,131 347,131
19 54,71 61,70 60,84 67,84
10 62,70 70,69 68,84 76,84
10 71,69 81,68 77,84 87,83
0 86,67 97,65 91,83 102,83
9 98,65 112,63 103,83 116,82
7 115,63 132,61 119,82 135,82
6 133,60 154,58 136,82 155,81
plate 50,66 160,45 61,88 160,87
