13 43,207 75,210 56,271 86,272
27 77,210 108,212 88,272 117,272
31 110,213 138,215 119,272 145,273
8 150,216 177,218 157,273 182,274
4 179,218 203,220 184,274 206,274
7 206,220 229,222 209,274 231,274
1 231,222 253,224 233,274 253,275
plate 33,180 259,203 56,287 259,288
20 107,95 128,98 114,142 134,143
26 131,98 152,101 137,143 156,144
18 153,101 172,104 157,144 175,144
5 180,105 195,107 182,145 197,145
8 197,107 211,109 199,145 213,146
9 213,110 227,111 214,146 227,146
5 228,112 240,113 228,146 240,147
plate 100,74 243,100 113,155 243,155
