26 140,312 154,314 142,343 156,344
19 155,314 169,316 157,344 170,344
32 170,316 181,317 172,344 183,345
8 187,318 197,320 188,345 197,345
1 198,320 208,321 198,345 208,345
7 209,321 217,323 209,346 217,346
2 218,323 226,324 218,346 226,346
plate 137,299 228,316 141,350 228,351
33 75,134 89,131 56,167 70,166
13 91,131 107,128 72,166 89,165
31 108,128 126,125 90,165 109,164
0 135,123 156,120 119,163 142,162
5 159,119 184,115 145,162 172,161
5 186,115 215,110 174,161 207,159
8 219,109 253,103 211,159 251,157
plate 80,122 264,84 48,177 263,175
