12 77,311 87,310 81,332 91,332
21 89,310 101,308 92,332 105,331
28 102,308 116,307 105,331 119,331
1 122,306 137,304 125,331 139,330
5 139,304 156,302 141,330 158,330
7 158,302 179,299 160,330 180,329
6 180,299 203,296 181,329 204,328
plate 74,303 210,282 81,337 210,337
21 331,465 343,465 334,490 345,490
28 344,465 356,466 346,490 358,490
14 358,466 368,467 359,490 370,491
1 374,467 384,467 375,491 385,491
4 385,467 396,468 386,491 396,491
3 397,468 406,468 397,491 407,491
6 407,469 417,469 408,491 417,491
plate 329,455 419,461 333,496 419,496
