27 78,269 87,268 68,292 77,291
29 89,268 99,267 79,291 90,291
26 100,266 112,265 91,291 103,290
6 118,264 130,262 109,290 123,289
0 132,262 147,260 125,289 141,289
6 149,260 166,257 143,289 162,288
5 167,257 187,255 163,288 186,287
plate 81,262 192,243 63,298 192,297
31 149,165 173,167 140,220 165,221
10 175,167 198,170 168,221 191,221
32 200,170 220,172 194,221 216,222
3 229,173 248,175 225,222 245,223
5 250,175 267,177 247,223 265,224
9 269,177 286,179 267,224 285,224
5 287,179 303,181 286,224 303,225
plate 150,144 307,165 134,237 306,238
