32 63,412 88,414 69,461 93,462
21 89,415 112,417 94,462 116,462
10 113,417 134,420 117,462 137,463
7 142,421 160,423 145,463 162,463
2 162,423 178,425 163,464 179,464
8 180,425 194,427 181,464 195,464
3 196,427 210,429 197,464 210,465
plate 57,389 214,413 68,474 214,475
17 246,316 256,315 249,337 260,337
11 257,315 269,314 261,337 272,337
18 270,314 283,313 274,337 286,337
1 289,313 303,311 292,336 306,336
7 304,311 320,310 307,336 322,336
2 321,310 338,308 323,336 339,335
3 341,308 358,307 342,335 358,335
plate 242,308 364,295 249,343 364,342
