32 61,302 82,303 47,350 70,351
33 84,303 104,304 72,351 94,351
33 106,304 125,305 96,351 118,351
7 133,305 152,306 126,352 147,352
7 154,307 172,307 149,352 168,352
5 173,308 191,308 170,352 189,352
3 192,309 209,309 191,352 209,353
plate 64,285 213,294 41,366 213,366
10 153,34 159,34 158,45 164,44
27 160,34 167,33 164,44 171,44
29 167,33 174,32 171,44 178,44
3 178,31 187,30 182,44 191,44
5 188,30 198,29 192,44 200,43
5 199,29 211,27 202,43 213,43
9 213,27 225,26 214,43 226,43
plate 150,30 231,16 158,47 231,47
