13 85,401 92,400 77,417 84,417
29 93,400 101,398 85,417 93,417
32 102,398 112,396 94,416 104,416
1 116,396 128,394 109,416 121,415
1 129,393 142,391 122,415 137,414
3 143,391 160,388 138,414 156,413
2 162,387 181,384 159,413 179,412
plate 87,396 187,374 73,422 186,421
16 306,354 333,356 313,408 338,409
13 335,357 360,359 341,409 365,409
27 363,359 386,361 367,409 390,410
5 396,362 418,363 399,410 420,411
4 420,364 440,365 422,411 442,411
8 442,365 461,367 443,411 462,411
1 463,367 481,369 464,411 481,412
plate 301,331 485,351 312,423 486,423
