11 149,57 174,59 143,111 168,112
29 176,59 199,62 170,112 194,113
33 201,62 222,64 196,113 218,113
6 230,65 250,66 227,113 248,114
6 252,67 270,68 250,114 269,114
8 272,69 289,70 270,115 288,115
3 291,70 307,72 290,115 307,115
plate 150,36 311,56 138,127 311,128
13 48,254 61,252 63,276 76,275
24 63,252 78,250 77,275 92,275
18 80,250 97,248 93,275 110,275
6 105,247 127,244 118,274 138,274
2 129,244 154,240 140,274 164,273
1 157,240 187,236 166,273 193,272
1 190,236 227,231 196,272 229,271
plate 40,244 237,210 65,281 238,280
