18 14,379 47,383 24,450 55,450
33 50,384 82,387 58,450 88,451
16 84,388 112,391 90,451 116,452
2 124,392 150,395 128,453 153,453
7 152,396 174,398 154,453 176,454
6 177,399 198,401 179,454 199,455
5 200,401 219,404 201,455 220,455
plate 5,349 225,383 22,468 225,469
21 246,266 263,264 253,299 270,298
33 265,264 284,262 271,298 291,298
24 286,261 307,259 292,298 313,297
0 317,258 342,255 323,297 347,296
9 344,255 372,252 349,296 375,295
0 375,252 406,248 379,295 408,295
5 408,248 443,244 411,295 444,294
plate 241,253 454,222 253,307 454,306
