21 97,23 110,21 85,52 99,51
16 112,21 126,19 100,51 116,51
32 128,19 144,17 117,51 134,50
5 151,16 170,13 142,50 162,49
1 171,13 192,11 163,49 186,48
4 194,10 217,7 188,48 213,47
5 219,7 245,4 215,47 244,46
plate 100,12 252,-11 80,61 251,60
30 161,252 179,253 165,290 182,290
26 181,253 199,254 185,290 202,290
27 200,254 217,255 203,290 220,290
4 225,255 240,256 227,290 242,290
3 242,256 257,256 244,291 259,291
6 259,257 275,257 260,291 276,291
7 276,257 291,258 276,291 291,291
plate 157,237 295,245 164,299 295,300
