31 77,74 94,72 72,110 89,110
10 96,72 115,70 90,109 110,109
27 117,70 136,68 111,109 132,108
3 146,67 170,64 142,108 166,107
2 172,64 196,61 168,107 193,107
2 200,61 227,58 197,107 225,106
9 229,58 260,55 228,106 259,105
plate 78,61 269,35 68,120 269,119
14 132,342 161,346 122,410 152,411
15 163,346 190,349 155,411 184,412
28 192,350 216,353 186,412 211,413
0 227,354 249,357 222,413 246,414
1 251,357 271,359 248,414 269,415
1 274,360 293,362 272,415 292,415
0 294,362 312,364 293,415 312,416
plate 133,317 317,346 115,430 317,431
