13 290,238 307,237 276,277 294,276
28 309,236 327,235 296,276 316,276
24 329,235 347,234 317,276 337,275
3 356,233 376,232 347,275 368,275
1 378,232 400,230 370,275 394,274
0 402,230 423,228 396,274 420,274
7 427,228 450,226 423,274 449,273
plate 293,224 456,209 270,289 456,288
10 71,49 88,51 80,86 96,86
28 91,51 107,52 98,86 113,86
22 109,52 126,54 115,86 130,86
6 133,54 148,55 137,87 151,87
1 149,55 163,56 152,87 165,87
4 164,56 178,57 166,87 179,87
9 180,57 192,58 181,87 192,87
plate 64,34 195,47 80,95 195,95
