22 339,316 351,315 333,342 345,342
33 353,315 366,313 346,342 360,342
24 367,313 382,311 361,341 376,341
4 389,310 406,307 383,341 401,340
6 408,307 427,304 403,340 423,339
6 429,304 451,301 426,339 449,338
5 454,301 479,297 451,338 479,337
plate 340,307 487,283 330,349 486,348
13 89,59 109,61 94,104 114,104
29 112,62 132,64 116,104 135,105
25 133,64 151,66 136,105 154,105
7 159,67 174,69 161,106 176,106
7 176,69 190,71 178,106 191,106
9 192,71 206,72 193,107 207,107
4 207,72 220,74 208,107 220,107
plate 84,40 223,61 93,115 223,116
