20 181,191 194,190 172,220 186,219
13 195,189 209,188 187,219 201,219
11 210,188 226,186 203,219 219,218
7 232,185 249,183 226,218 244,218
8 251,183 270,181 246,217 266,217
4 272,180 293,178 268,217 291,216
7 296,178 319,175 293,216 318,215
plate 182,182 326,161 169,227 325,226
17 93,37 108,40 83,78 100,78
10 110,40 124,42 103,78 118,79
32 126,42 139,45 120,79 135,80
3 145,46 157,47 141,80 154,81
4 157,48 168,49 155,81 167,81
0 169,50 179,51 167,81 178,82
8 180,51 189,53 180,82 189,82
plate 93,23 192,43 77,90 191,91
