31 48,269 72,271 58,314 80,314
17 73,271 95,273 81,314 102,315
26 97,273 118,274 103,315 123,315
8 126,275 145,276 131,315 148,316
7 147,277 164,278 150,316 166,316
1 166,278 182,279 168,316 184,316
7 184,279 200,281 185,316 200,317
plate 40,248 204,265 58,326 204,326
16 330,243 343,242 335,268 347,268
12 345,242 357,242 349,268 361,268
14 359,242 374,241 363,268 377,268
2 380,241 395,241 383,268 397,268
0 396,240 411,240 398,268 412,268
4 412,240 427,239 414,268 428,268
8 430,239 445,239 431,268 445,268
plate 327,232 449,227 334,275 450,275
