22 59,137 82,136 73,181 96,181
17 84,136 110,135 98,181 121,181
14 112,135 137,134 123,181 147,181
7 149,134 176,133 158,180 183,180
6 178,133 205,132 186,180 211,180
7 209,131 237,131 214,180 240,180
1 239,130 268,129 242,180 269,180
plate 49,117 277,107 74,192 277,192
19 318,65 325,64 310,82 318,82
13 326,64 334,63 319,82 327,81
29 336,63 345,61 329,81 339,81
3 349,61 359,60 343,81 354,80
1 360,59 372,58 355,80 367,80
6 374,58 387,56 370,80 384,79
3 388,56 402,54 385,79 402,78
plate 320,59 407,45 307,87 406,86
