29 53,421 78,423 38,482 65,482
22 80,423 105,425 67,482 94,483
32 107,425 129,427 96,483 121,484
7 139,428 161,429 132,484 156,484
0 163,429 183,431 157,484 179,485
6 186,431 205,433 182,485 203,485
9 207,433 225,434 205,485 224,486
plate 56,400 230,416 29,500 230,501
31 258,224 293,227 271,294 304,295
14 296,227 329,230 307,295 337,296
12 331,230 361,233 340,296 368,296
6 374,234 402,236 380,296 406,297
7 405,237 431,239 409,297 434,298
5 433,239 457,241 435,298 459,298
3 460,241 482,243 461,298 483,299
plate 248,193 488,220 271,312 489,313
