30 145,14 155,14 140,37 151,37
13 156,13 167,13 152,37 163,37
28 169,12 181,12 165,37 177,37
8 186,11 199,10 183,36 197,36
8 200,10 214,9 198,36 212,36
2 215,9 230,8 213,36 229,36
2 232,8 247,7 231,35 247,35
plate 145,6 252,-3 137,44 252,44
12 277,430 286,429 269,452 279,452
21 287,429 297,429 280,452 291,451
29 299,429 309,428 292,451 303,451
1 313,428 324,428 308,451 320,451
3 325,427 336,427 321,451 333,451
2 338,427 349,426 335,451 347,451
2 350,426 362,426 348,451 361,450
plate 279,422 365,417 266,459 365,458
