29 102,255 114,253 88,283 100,283
32 115,253 128,251 102,283 116,282
32 130,251 144,249 117,282 133,282
9 150,248 167,246 139,281 157,281
6 168,246 186,244 159,281 179,280
5 188,244 208,241 181,280 203,279
4 211,241 233,238 206,279 231,278
plate 105,245 239,225 83,291 238,290
13 120,8 126,8 123,19 129,19
16 127,8 134,7 129,19 136,19
32 134,7 141,6 136,19 143,18
8 145,5 154,4 147,18 155,18
2 155,4 164,3 156,18 165,18
4 165,3 177,1 166,18 178,17
9 178,1 190,0 179,17 191,17
plate 119,4 195,-8 123,22 195,21
