29 364,266 374,266 356,289 367,289
31 375,266 385,265 367,289 378,289
13 386,265 396,265 380,289 391,288
4 401,265 412,264 396,288 408,288
5 412,264 423,264 409,288 420,288
6 425,264 437,263 423,288 435,288
8 438,263 449,263 436,288 449,288
plate 366,258 452,254 353,296 452,296
23 65,272 84,270 53,315 74,314
21 86,270 107,268 76,314 98,314
33 109,268 131,266 99,314 122,313
9 141,265 165,263 133,313 159,313
5 168,263 194,261 162,313 189,312
4 196,261 223,259 191,312 220,311
6 226,258 256,256 223,311 255,311
plate 67,256 264,235 48,328 264,327
