29 50,153 76,156 60,209 85,210
15 79,156 104,159 88,210 110,210
22 106,159 128,162 113,210 134,211
2 137,163 157,165 142,211 161,211
7 159,165 178,167 163,212 180,212
8 180,168 197,170 182,212 198,212
2 199,170 215,172 200,212 215,213
plate 42,130 219,156 60,221 219,222
18 273,152 308,154 289,221 321,222
32 312,155 344,157 324,222 354,222
12 347,158 377,160 357,222 385,223
5 390,161 418,163 397,223 424,223
3 421,163 448,166 427,223 451,224
4 450,166 474,168 453,224 476,224
7 477,168 501,170 479,224 501,225
plate 262,121 507,147 289,238 507,239
