16 55,105 86,108 60,170 90,171
25 88,108 118,111 93,171 122,172
31 120,111 147,113 124,172 150,172
2 158,114 184,117 161,173 186,173
4 186,117 209,119 188,173 210,174
8 211,119 233,121 213,174 234,174
2 235,122 255,123 235,174 255,175
plate 48,78 260,103 58,188 261,189
16 234,68 244,67 241,86 251,86
25 245,66 256,65 252,86 262,86
14 258,65 270,64 264,86 276,85
2 276,63 291,62 282,85 295,85
6 292,62 308,60 296,85 312,85
0 309,60 328,58 313,84 330,84
3 330,58 350,56 333,84 351,84
plate 229,60 356,43 242,91 357,90
