20 65,329 86,332 53,384 77,385
23 89,332 108,335 79,385 101,385
33 110,335 129,338 103,385 123,386
2 136,339 153,341 131,386 149,387
0 155,341 170,343 151,387 168,388
9 172,343 186,345 169,388 185,388
8 187,345 201,347 186,388 201,389
plate 66,311 204,333 47,398 204,400
20 146,70 163,71 140,110 157,110
12 165,71 181,73 159,110 177,111
25 182,73 198,74 178,111 195,111
3 205,74 219,76 202,111 216,111
9 220,76 234,77 218,112 232,112
0 235,77 248,78 234,112 248,112
2 249,78 262,79 249,112 262,112
plate 146,55 265,67 135,122 265,122
